KORLIQUOR_ID,KORLIQUOR_NM,KORLIQUOR_CTGRY,KORLIQUOR_PRC
"36330686620","시트러스 미상 25도 350ml","일반증류주","12700.0"
"36995441106","명인안동소주 박재서 명인안동소주 도자기 45도 400ml","소주","19200.0"
"37276693285","문경미소 문경 오미자 막걸리 세트 6.5도 500mlx10병","막걸리/탁주","23000.0"
"37420287619","보은송로주 700ml","일반증류주","49000.0"
"37489853166","용두산조은술 용두산 좋은술 소백산막걸리 6도 750ml_청와대 만찬주","막걸리/탁주","2300.0"
"37503691886","담양 죽향도가 대대포 생 막걸리 6도 600ml 술품질인증","막걸리/탁주","3920.0"
"37578188057","[술마켓] 골목식당 골목생막걸리 12도350ml 백종원대표공동개발","막걸리/탁주","7650.0"
"37645920441","조은술세종 알밤 막걸리 6도 750ml","막걸리/탁주","1610.0"
"37646066458","명인안동소주 박재서 명인안동소주 도자기 45도 400ml","소주","21360.0"
"38543651622","조은술세종 바나나 막걸리 4도 750ml","막걸리/탁주","2800.0"
"38641255621","산막와이너리 비원 드라이 레드 750ml","국산와인/과일주","20000.0"
"38641313624","264청포도와인 절정 13.5도 750ml","국산와인/과일주","30000.0"
"38641371619","산내울 사과애주 16도 375ml","국산와인/과일주","8680.0"
"38641939618","참주가 동해밤바다 17.2도 360ml","일반증류주","5150.0"
"38642485618","우희열 명인 한산소곡주 천상문 18도 500ml","전통주선물세트","28000.0"
"38642507620","와인코리아 샤토마니 스위트 레드 12도 750ml","국산와인/과일주","24400.0"
"38642510620","샤토미소 도란원 레드와인 미소27 스위트 750ml 12도","국산와인/과일주","17600.0"
"38642516622","너브내 와인선물세트 레드드라이(13도) 화이트스위트(12도) 750ml x 2병","전통주선물세트","86500.0"
"38643115619","덕유 머루와인 달1614 드라이 750ml 12도","국산와인/과일주","26700.0"
"38643217618","덕유 머루와인 달1614 스위트 750ml 12도","국산와인/과일주","29990.0"
"38643641618","댄싱사이더 애플 상그리아 6.3도 750ml","국산와인/과일주","24900.0"
"38643645618","황금보리 증류주 40도 375ml","소주","22630.0"
"38643650618","배혜정 배혜정도가 심플리 애플 사과 과일소주 350ml 12도","일반증류주","12000.0"
"38799032620","홀리엠 HOLY M 37도 375ml","리큐르주","15500.0"
"38800431619","엠 M24 24도 375ml 메밀증류주","일반증류주","12800.0"
"38800520619","더한 서울의밤 프리미엄 40도 375ml","리큐르주","19100.0"
"38829831620","와인코리아 샤토마니 아이스 와인 12도 500ml","국산와인/과일주","23750.0"
"38832413620","국순당고창명주 국순당 명작 복분자 13도 375ml","복분자주","9710.0"
"38833145622","조은술세종 유기농 쌀 이도 담금주 25도 3.6L","담금주","14110.0"
"38833195620","국순당고창명주 국순당 명작 복분자주 선물세트 13도 375ml x 3병","전통주선물세트","27310.0"
"38854412623","내장산복분자 내장산복분자주 와인 6호 선물세트","전통주선물세트","28140.0"
"38854552619","시트러스 미상 신례명주 50도 750ml","일반증류주","110000.0"
"38854663621","제주와이너리 감귤발효주 귤로만 10도 700ml","기타전통주","5890.0"
"38854718618","해창 15도 찹쌀 생막걸리 900ml","막걸리/탁주","74900.0"
"38854718619","선운산 흥진 샹스프라보아즈 복분자와인 13도 750ml","복분자주","21400.0"
"38855047621","붉은진주 레드 와인 드라이 12도 750ml","국산와인/과일주","25400.0"
"38887025618","황금보리 황금보리소주 17도 375ml","소주","9100.0"
"38887573621","황금보리 17도 250ml","소주","7100.0"
"38887755623","우포의아침 단감명작 7도 750ml","국산와인/과일주","16200.0"
"38888300627","고도리 망고포도 샤인머스캣 화이트와인 10.5도 375ml","국산와인/과일주","23500.0"
"38888925621","댄싱사이더 신애유자 5도 330ml","국산와인/과일주","7900.0"
"38891731619","명품안동소주 프리미엄40도 500ml 세트","전통주선물세트","39150.0"
"38891843619","명품안동소주 프리미엄30 30도 375ml","소주","11960.0"
"38892033621","명품안동소주 담금주 30도 3.6L","소주","33140.0"
"38892545620","동강주조 얼떨결에 민트 6도 935ml","막걸리/탁주","9460.0"
"38892813618","명품안동소주 프리미엄40 40도 500ml","소주","42750.0"
"38892813621","동강주조 얼떨결에 퍼플 6도 935ml","막걸리/탁주","9700.0"
"38893061619","양주도가 별산오디스파클링 막걸리 6도 800ml","막걸리/탁주","13350.0"
"39022079620","우포의아침 맑은내일 창녕단감 단감명작 7도 750ml","국산와인/과일주","16250.0"
"39030158586","샤토미소 구두와인 350ml (6종 중 택1), 도란원 샤토미소와인","전통주선물세트","41800.0"
"39124402619","허니문 스위트 아이스 와인 10도 375ml","국산와인/과일주","31150.0"
"39124472618","허니비 와인 8도 500ml","국산와인/과일주","33000.0"
"39126998618","두레양조 두레앙 거봉포도 증류주 35도 500ml","일반증류주","41760.0"
"39127147618","댄싱사이더 프렌치 린넨 사이더 4.7도 750ml","국산와인/과일주","19900.0"
"39127617623","제주 감귤 귤로만 10도 80ml","기타전통주","6010.0"
"39128043620","솔송주 명가원 복분자술 16도 750ml","복분자주","28000.0"
"39129693618","명품안동소주 부네탈 미니 30도 200ml","소주","18110.0"
"39147768621","황금보리 산삼주 20도 375ml","소주","17300.0"
"39147768625","가족세트","전통주선물세트","29900.0"
"39759286352","배상면주가 산사춘 375ml x 6입","일반증류주","21250.0"
"40461874619","진도 홍주 40도 375ml","리큐르주","18360.0"
"40479972618","금산인삼주 43도 375ml","일반증류주","22590.0"
"40561853527","명품안동소주 명품 안동소주 참조은 안동쏘주 16.9도 360ml x 20병 (한박스) 캠핑/모임/대용량","소주","56670.0"
"40598628621","예산사과와인 추사백 25도 350ml","일반증류주","14000.0"
"40598650620","오름주가 다래와인 7004s 8도 750ml","국산와인/과일주","24100.0"
"40729531191","[배상면주가] 배상면주가 무아스파탐 느린마을막걸리 방울톡 750ml x 5입","막걸리/탁주","16900.0"
"40752521520","[홈술닷컴] 무아스파탐 느린마을막걸리 방울톡 750ml x 5입","막걸리/탁주","14900.0"
"40819426619","한국고량주 서울고량주 레드 35도 375ml","일반증류주","12700.0"
"40820545625","조은술세종 괴산 세종 찰옥수수 전통주 6도 750ml","막걸리/탁주","2800.0"
"40822385620","두레양조 두레앙 22도 375ml","일반증류주","6130.0"
"40838077619","착한농부 아삭골드 17도 360ml","일반증류주","7400.0"
"40838091622","제주 동백 14도 375ml","기타전통주","10100.0"
"40838294618","제주샘 오메기술 13도 375ml","약주","9100.0"
"40838317618","감자술 13도 300ml","약주","4690.0"
"40838320618","양촌양조 우렁이쌀 청주 14도 500ml","약주","15400.0"
"40840762620","김포금쌀 김포 약주 11도 750ml","약주","4570.0"
"40863687628","착한농부 밀담 17도 360ml","일반증류주","4600.0"
"40866173620","착한농부 아삭 17도 360ml","일반증류주","6700.0"
"40913619643","[술마켓] 제주샘주 고소리술 29도 375ml 제주 전통주","소주","18000.0"
"41386515578","고창선운산농업회사법인 고창선운산복분자 1.8 페트/복분자주/과실주/전통주","복분자주","25000.0"
"41475909618","려 25도 375ml","소주","14470.0"
"41761751528","[전통주] 요리용 청주 미청 14도 1.5L (14도 1.5L)","일반증류주","8500.0"
"41761787064","[전통주] 술소리 지리산 강쇠 13도 375ml (13도 375ml)","일반증류주","3000.0"
"41761789562","[전통주] 장수오미자주 16.5도 360ml (16.5도 360ml)","국산와인/과일주","4860.0"
"41761792879","[전통주] 서울의 밤 25도 375ml (25도 375ml)","국산와인/과일주","7900.0"
"41761809593","[전통주] 자연담은 복분자 막걸리 6도 360ml (6도 360ml)","막걸리/탁주","3060.0"
"41761815530","[전통주] 복분자음 (12도, 375ml) (12도 375ml)","국산와인/과일주","6750.0"
"41761816190","[전통주] 강산주조 한산소곡주 생주 16도 750ml (16도 750ml)","일반증류주","13000.0"
"41761834113","[전통주] 느린마을  소주21 (21도, 375ml) (21도 375ml)","일반증류주","9600.0"
"41761849123","[전통주] 명작 복분자 13도 375ml (13도 375ml)","국산와인/과일주","7830.0"
"41761850604","[전통주] 오매락퍽 (40도, 500ml) (40도 500ml)","국산와인/과일주","55000.0"
"41761905342","[전통주] 서울의 밤 명랑스컬 17도 375ml (17도 375ml)","일반증류주","5900.0"
"41830271274","(방문수령)경주법주 초특선 16도 700ml (선물추천)","약주","59900.0"
"41914248793","배상면주가 느린마을약주 빙주기세트 (700ml)","전통주선물세트","46750.0"
"42019335250","[전통주] 하이볼 2종 (택1)","국산와인/과일주","3300.0"
"42174340974","[술팜]괴산 세종 찰옥수수 전통주 6도 750ml","막걸리/탁주","2000.0"
"42300591627","서주 감자술 13도 700ml","약주","19150.0"
"42301885620","보은주 10도 375ml","막걸리/탁주","18100.0"
"42302683621","궁중술 왕주 선물세트 13도 375ml x 3개입","전통주선물세트","28480.0"
"42302781618","배상면주가 느린마을 약주 12도 700ml","전통주선물세트","21180.0"
"42302842618","벗드림 볼빨간 막걸리 10도 500ml","막걸리/탁주","10150.0"
"42315018620","오미자 생막걸리 6.5도 750ml","막걸리/탁주","5150.0"
"42315207622","유희행님의 서천 한산 명품 소곡주 1.8L","약주","25890.0"
"42316620618","한산 소곡주 동행 세트","전통주선물세트","45000.0"
"42317703619","오미자 생막걸리 6.5도 500ml","막걸리/탁주","4500.0"
"42318818621","계룡백일주 계룡 백일주 선물세트 16도 700ml x 2개입","전통주선물세트","52250.0"
"42320833619","청수 오복 차례주 13도 700ml","약주","6520.0"
"42320838619","배양근 산삼주 13도 375ml","약주","5650.0"
"42320906618","대나무 술 11도 375ml","약주","5800.0"
"42320909619","백운명주 30호 선물세트","전통주선물세트","33000.0"
"42320951618","백운명주 2호 선물세트","전통주선물세트","27000.0"
"42320951619","백운명주 48호 선물세트","전통주선물세트","27000.0"
"42320954619","별헤주 1941 17도 360ml","일반증류주","24000.0"
"42371257618","섬씽 금오도 25도 360ml","일반증류주","12820.0"
"42371266618","이강주 25도 700ml","리큐르주","28800.0"
"42371267618","경복궁 소주 40도 350ml","소주","28415.0"
"42372835618","이강주 프리미엄 도자기 25도 1000ml","리큐르주","123500.0"
"42373063618","한주양조 한주 매화  선물세트 35도 700ml","전통주선물세트","45000.0"
"42375041621","배상면주가 느린마을 막걸리 한번더 12도 750ml","막걸리/탁주","12500.0"
"42430690521","(상품평 많은) 국산 영동와인 여포의 꿈 레드 스위트 와인 750ml[750ml]","국산와인/과일주","17100.0"
"42490020625","궁중술 왕주 13도 700ml","약주","12670.0"
"42491020694","이화백주 이화백주 막걸리+샴페인 940mlX3병 6도","막걸리/탁주","36000.0"
"42573013618","대대로 홍주 40도 1800ml","리큐르주","29990.0"
"42596523619","토끼소주 화이트 선물세트 23도 375ml","소주","34000.0"
"42615279621","안동소주일품  골드 선물세트","전통주선물세트","51000.0"
"42616626618","금산인삼주 한뿌리세트 1호","전통주선물세트","52200.0"
"42616659618","한주양조 서각세트 35도 400ml","전통주선물세트","28710.0"
"42616863619","양반안동소주 5년산 연꽃 흑자 45도 600ml","전통주선물세트","28230.0"
"42670567619","한국애플리즈 금과명주 선물세트 40도 750ml","전통주선물세트","49400.0"
"42674750620","고려인삼화주 23도 1000ml","일반증류주","80750.0"
"42700428301","[술팜]미청 14도 1.5L","약주","8000.0"
"42700445422","[술팜]신례명주 50도 750ml","국산와인/과일주","102850.0"
"42700562782","[술팜]술취한원숭이 10.8도 375ml","막걸리/탁주","8550.0"
"42700772574","[술팜]소백산 생막걸리 6도 750ml","막걸리/탁주","2500.0"
"42771274263","[전통주] 복순도가 손막걸리 6.5도 935ml (6.5도 935ml)","막걸리/탁주","12000.0"
"42771299152","[전통주] 복순도가 빨간쌀 막걸리 6.5도 935ml (6.5도 935ml)","막걸리/탁주","12000.0"
"42814015618","양촌양조 우렁이쌀 청주 선물세트 14도 500ml x 3병","전통주선물세트","45740.0"
"42814016620","양촌양조 우렁이쌀 청주 선물세트 14도 500ml","전통주선물세트","35000.0"
"42865595620","문배주양조원 문배술 헤리티지 선물세트 25도 375ml x 2병","전통주선물세트","26980.0"
"42865595621","내국양조 송이주 13도 375ml","약주","13700.0"
"42865602621","순창 지란지교 프리미엄 전통주 3종 선물세트","전통주선물세트","53000.0"
"42866310621","문배주양조원 문배술 40도 200ml","소주","13520.0"
"42866326620","내국양조 능이주 13도 375ml","약주","13700.0"
"42866333621","문배주양조원 문배술 명작 선물세트 40도 500ml","전통주선물세트","75650.0"
"42900257621","264 와인 선물세트","국산와인/과일주","38000.0"
"42900669620","264 와인 광야 12.5도 750ml","국산와인/과일주","30000.0"
"42903142618","착한농부 만월 24도 360ml","일반증류주","11600.0"
"42903690621","제주샘 고소리술 40도 375ml","소주","28800.0"
"42903693619","모월 인 41도 500ml","소주","45000.0"
"42903716618","착한농부 춘희 25도 375ml","일반증류주","13200.0"
"42903718619","가무치 소주 25도 375ml","소주","17100.0"
"42903737618","두레양조 두레앙 브랜디 오크 35도 500ml","일반증류주","80000.0"
"42903992618","착한농부 춘희 40도 375ml","일반증류주","17900.0"
"42904001618","착한농부 밀담 24도 360ml","일반증류주","11200.0"
"42904111618","한주양조 한주 35도 500ml","소주","19510.0"
"42923561624","자연과인삼 홍삼명주 14도 375ml","기타전통주","16200.0"
"42923623624","제주본초협동조합 어우야 16도 365ml","약주","12800.0"
"43147352436","조은술세종 조은술세종 이도 담금주 3.6L 30도 4입","담금주","53200.0"
